rec_idx,키워드,수집일시,등록일,날짜구분,기업명,공고제목,직무카테고리,근무지역,경력,학력,고용형태,마감일,공고링크
54489950,마케팅,2026-07-20 00:58:18,2026-07-16,등록일,유한회사 미소,[O2O 홈서비스 플랫폼 miso] 콘텐츠 마케터 (SEO/상위노출),"SEO, ,, 소프트웨어개발",서울 종로구,경력1년↑,학력무관,정규직,~08/15(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54489950
54489747,마케팅,2026-07-20 00:58:18,2026-07-16,등록일,(주)더블유디,[프랜차이즈 본사] SNS 콘텐츠 마케터 및 기획 모집,"콘텐츠기획, ,, 영상편집, ,, 프랜차이즈",경기전체,경력2년↑,초대졸↑,정규직,~08/15(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54489747
54433678,마케팅,2026-07-20 00:58:18,2026-07-10,등록일,매드업,[브랜드빌드업팀] 퍼포먼스 마케터 채용,"SNS마케팅, ,, 퍼포먼스마케팅, ,, 디지털마케팅, ,, 콘텐츠마케팅, ,, 인플루언서마케팅, 외",서울 서초구,경력1년↑,학력무관,정규직,~08/02(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54433678
54381020,마케팅,2026-07-20 00:58:18,2026-07-10,수정일,(주)더파운더즈,글로벌 그로스/퍼포먼스 마케팅 매니저,"블로그마케팅, ,, SNS마케팅, ,, 온라인마케팅, ,, 퍼포먼스마케팅, ,, 마케팅전략, 외",서울 강남구,경력1년↑,초대졸↑,정규직,~08/08(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54381020
54499954,마케팅,2026-07-20 00:58:18,2026-07-20,등록일,(주)디엠씨미디어,[디엠씨미디어] 퍼포먼스마케터 경력 채용(팀장급),"마케팅기획, ,, SNS마케팅, ,, 온라인마케팅, ,, 퍼포먼스마케팅, ,, 마케팅전략, 외",서울 강남구,경력 7~15년,대졸↑,정규직,~08/19(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54499954
54459938,마케팅,2026-07-20 00:58:18,2026-07-14,수정일,(주)젝시믹스,젝시믹스 퍼포먼스 마케터,"마케팅, ,, 여성의류",서울 성동구,경력5년↑,초대졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54459938
54427007,마케팅,2026-07-20 00:58:18,2026-07-10,수정일,(주)헤럴드,코리아헤럴드 디지털콘텐츠 마케터 모집(인턴),"SNS마케팅, ,, 온라인마케팅, ,, 마케팅전략, ,, 마케팅, ,, 디지털마케팅, 외",서울 용산구,경력무관,대졸↑,인턴직,~07/26(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54427007
54381925,마케팅,2026-07-20 00:58:18,2026-07-06,등록일,푸마코리아 유한회사,"푸마코리아 Asst. Manager, BU Marketing, Sportstyle","스포츠마케팅, ,, 마케팅전략, ,, 마케팅, ,, 콘텐츠마케팅, ,, 브랜드마케팅, 외",서울 중구,경력 7~10년,대졸↑,정규직,~07/24(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54381925
54415466,마케팅,2026-07-20 00:58:18,2026-07-09,등록일,(주)디엠씨미디어,[디엠씨미디어] 검색광고 퍼포먼스마케터 경력 채용,"마케팅기획, ,, SNS마케팅, ,, 온라인마케팅, ,, 퍼포먼스마케팅, ,, 마케팅전략, 외",서울 강남구,경력 4~7년,대졸↑,정규직,~08/08(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54415466
54422759,마케팅,2026-07-20 00:58:18,2026-07-09,등록일,마리오쇼핑(주),마리오쇼핑(주) 마케팅 기획 대리급 채용,"CRM마케팅, ,, 온라인마케팅, ,, 퍼포먼스마케팅, ,, 마케팅전략, ,, 마케팅, 외",서울 금천구,경력5년↑,초대졸↑,정규직,~08/08(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54422759
54323336,마케팅,2026-07-20 00:58:18,2026-06-30,수정일,패스트파이브(주),제휴 서비스 기획 및 마케팅 운영 담당자,"콘텐츠마케팅, ,, 콘텐츠기획, ,, 사업관리, ,, 서비스기획, ,, 상품기획, 외",서울 강남구,경력3년↑,대졸↑,정규직,~07/29(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54323336
54469464,마케팅,2026-07-20 00:58:18,2026-07-15,수정일,네이버제트(주),8월 전분야 체험형 인턴-2차(콘텐츠 마케팅),"콘텐츠마케팅, ,, 콘텐츠기획, ,, 시장조사, ,, 자료조사, ,, 자료조사, 외",경기 성남시 분당구,신입,학력무관,인턴직,~07/23(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54469464
54408170,마케팅,2026-07-20 00:58:18,2026-07-08,등록일,더블유피피미디어코리아(주),[WPP Media] 디지털 마케팅 & 퍼포먼스 마케팅 계약직 채용,"마케팅기획, ,, 퍼포먼스마케팅, ,, 마케팅전략, ,, 디지털마케팅, ,, 마케팅기획, 외",서울 용산구,경력2년↑,대졸↑,,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54408170
54451740,마케팅,2026-07-20 00:58:18,2026-07-14,수정일,(주)이씨이십일,홍보/마케팅 경력직 기획자 채용(3년 이상),"마케팅전략, ,, 마케팅, ,, 글로벌마케팅, ,, 디지털마케팅, ,, 브랜드마케팅, 외",서울 강남구,경력3년↑,대졸↑,정규직,~08/12(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54451740
54314045,마케팅,2026-07-20 00:58:18,2026-07-20,수정일,(주)미래아이엔씨,[IMC] 퍼포먼스 마케터 경력 채용,"블로그마케팅, ,, 마케팅기획, ,, SNS마케팅, ,, 온라인마케팅, ,, 퍼포먼스마케팅, 외",서울전체,경력1년↑,초대졸↑,정규직,~08/28(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54314045
54445143,마케팅,2026-07-20 00:58:18,2026-07-13,수정일,(주)지피클럽,[지피클럽] 퍼포먼스 마케터(리더급) 채용,"블로그마케팅, ,, 마케팅기획, ,, SNS마케팅, ,, 온라인마케팅, ,, 퍼포먼스마케팅, 외",서울 용산구,경력 5~15년,대졸↑,정규직,~08/12(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54445143
54322096,마케팅,2026-07-20 00:58:18,2026-07-01,수정일,(주)와이어트,미국 IMC팀 브랜드마케터(파트장~팀장),"CRM마케팅, ,, 온라인마케팅, ,, 마케팅전략, ,, 마케팅, ,, 글로벌마케팅, 외",서울전체,경력 8~15년,고졸↑,정규직,~07/30(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54322096
54382273,마케팅,2026-07-20 00:58:18,2026-07-20,수정일,(주)미미박스,글로벌 SNS 콘텐츠 마케터 (인턴),"마케팅기획, ,, 마케팅전략, ,, 마케팅, ,, 오프라인마케팅, ,, 디지털마케팅, 외",서울 강남구,신입,학력무관,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54382273
54040012,마케팅,2026-07-20 00:58:18,2026-06-30,수정일,매드업,[마케팅 사업 부문] 글로벌 퍼포먼스 마케터(AE) - 팀리드 채용,"온라인마케팅, ,, 광고기획, ,, 키워드광고, ,, AE(광고기획자), ,, 미디어플래너, 외",서울 강남구,경력5년↑,대졸↑,정규직,~07/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54040012
54384545,마케팅,2026-07-20 00:58:18,2026-07-06,등록일,(주)레뷰코퍼레이션,글로벌 인플루언서 마케팅 세일즈 유닛장 모집 (Unit Lead),"SNS마케팅, ,, 마케팅, ,, 광고영업, ,, 광고주관리, ,, 검색광고, 외",서울 강남구,경력 5~10년,초대졸↑,정규직,~08/05(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54384545
53968245,마케팅,2026-07-20 00:58:18,2026-07-02,수정일,라이프앤바이오(주),인플루언서 마케터(협찬),"블로그마케팅, ,, 온라인마케팅, ,, 인플루언서마케팅, ,, 바이럴마케팅, ,, 콘텐츠기획, 외",서울 강남구,경력무관,고졸↑,정규직,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=53968245
54444755,마케팅,2026-07-20 00:58:18,2026-07-13,등록일,(주)디엠씨미디어,[디엠씨미디어] 디지털마케팅 트렌드 리서치·콘텐츠 기획 경력,"마케팅기획, ,, 퍼포먼스마케팅, ,, 마케팅전략, ,, 마케팅, ,, 디지털마케팅, 외",서울 강남구,경력 3~10년,대졸↑,정규직,~08/12(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54444755
54104000,마케팅,2026-07-20 00:58:18,2026-07-16,수정일,(주)딜리버드코리아,[딜리버드코리아] 마케팅팀 글로벌 마케팅 담당자 (서울),"SNS마케팅, ,, 마케팅, ,, 글로벌마케팅, ,, 인플루언서마케팅, ,, 콘텐츠기획, 외",서울 강서구,경력2년↑,초대졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54104000
54475392,마케팅,2026-07-20 00:58:18,2026-07-15,등록일,(주)브이씨,[코스닥상장사]   (주)브이씨 디지털마케팅 담당자 채용,"블로그마케팅, ,, 온라인마케팅, ,, 디지털마케팅, ,, 인플루언서마케팅, ,, 브랜드마케팅, 외",서울 강남구,경력 3~10년,대졸↑,정규직,~07/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54475392
54457693,마케팅,2026-07-20 00:58:18,2026-07-16,수정일,(주)더파운더즈,[ANUA] 북미 인플루언서 마케팅 매니저,"블로그마케팅, ,, SNS마케팅, ,, 온라인마케팅, ,, 마케팅전략, ,, 마케팅, 외",서울 강남구,경력 1~10년,초대졸↑,정규직,~08/14(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54457693
54294701,마케팅,2026-07-20 00:58:18,2026-06-26,수정일,(주)더파운더즈,[프로젝트21] D2C 그로스 마케터,"CRM마케팅, ,, 온라인마케팅, ,, 마케팅전략, ,, 마케팅, ,, 마케팅기획, 외",서울 강남구,경력2년↑,초대졸↑,정규직,~07/25(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54294701
54410158,마케팅,2026-07-20 00:58:18,2026-07-09,수정일,(주)샤페론,퍼포먼스 마케터 [샤페론 자회사],"블로그마케팅, ,, CRM마케팅, ,, 온라인마케팅, ,, 퍼포먼스마케팅, ,, 마케팅전략, 외",서울전체,경력3년↑,고졸↑,정규직,~08/06(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54410158
54476059,마케팅,2026-07-20 00:58:18,2026-07-15,등록일,(주)토리든,[토리든] 국내 퍼포먼스 마케터,"퍼포먼스마케팅, ,, 뷰티",서울 송파구,경력1년↑,대졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54476059
54253323,마케팅,2026-07-20 00:58:18,2026-06-23,등록일,주식회사 위대한상상,[마케팅본부] Payment 제휴 마케팅 담당자 (4년 이상),"마케팅전략, ,, 마케팅, ,, 제휴마케팅, ,, 마케팅기획, ,, 전자상거래",서울 강남구,경력 4~8년,학력무관,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54253323
54326394,마케팅,2026-07-20 00:58:18,2026-07-06,수정일,현대바이오사이언스(주),화장품 콘텐츠 마케팅 인턴 채용 (채용 연계형),"콘텐츠마케팅, ,, 뷰티",서울 강서구,신입,대졸↑,정규직·인턴직,~07/30(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54326394
54268365,마케팅,2026-07-20 00:58:18,2026-06-24,등록일,카페24(주),[마케팅센터] 온라인광고 컨설팅 담당자(AE) 모집,"SNS마케팅, ,, 온라인마케팅, ,, 퍼포먼스마케팅, ,, 마케팅, ,, IMC, 외",서울 동작구,경력 1~3년,학력무관,정규직,~07/24(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54268365
54364810,마케팅,2026-07-20 00:58:18,2026-07-09,수정일,(주)샤랩,"[SHALAB,] 퍼포먼스 마케터 경력직 채용","SNS마케팅, ,, 온라인마케팅, ,, 퍼포먼스마케팅, ,, 마케팅전략, ,, 마케팅, 외",서울전체,경력무관,학력무관,정규직,~07/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54364810
54304236,마케팅,2026-07-20 00:58:18,2026-07-15,수정일,(주)헥토이노베이션,"채용(디자인,마케팅,B2B 영업)","마케팅기획, ,, 마케팅전략, ,, 마케팅, ,, 글로벌마케팅, ,, 디지털마케팅, 외",서울 강남구,신입·경력,학력무관,,~07/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54304236
54364381,마케팅,2026-07-20 00:58:18,2026-07-03,등록일,(주)인디에프,글로벌세아그룹(주)인디에프 광고홍보팀 마케팅 경력 채용,"마케팅기획, ,, 온라인마케팅, ,, 오프라인마케팅, ,, 인플루언서마케팅, ,, 브랜드마케팅, 외",서울 강남구,경력 5~13년,대졸↑,정규직,~08/02(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54364381
53999979,마케팅,2026-07-20 00:58:18,2026-07-09,수정일,(주)링크프라이스,[링크프라이스] 글로벌 마케팅 담당자 채용(경력),"마케팅기획, ,, SNS마케팅, ,, 온라인마케팅, ,, 퍼포먼스마케팅, ,, 마케팅전략, 외",서울 금천구,경력5년↑,대졸↑,정규직,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=53999979
54364654,마케팅,2026-07-20 00:58:18,2026-07-03,등록일,(주)니온밸리코리아,브랜드 기획 & 마케팅 담당자 모집,"온라인마케팅, ,, 마케팅전략, ,, 마케팅, ,, 콘텐츠마케팅, ,, 브랜드마케팅, 외",서울 성동구,경력3년↑,학력무관,정규직,~08/02(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54364654
54433316,마케팅,2026-07-20 00:58:18,2026-07-10,등록일,(주)알엑스랩,[외국벤처/알엑스랩] 알엑스퍼트 SNS 콘텐츠 뷰티 마케터,"SNS마케팅, ,, CRM마케팅, ,, 온라인마케팅, ,, 퍼포먼스마케팅, ,, 마케팅전략, 외",서울전체,신입,초대졸↑,정규직,~09/08(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54433316
54145893,마케팅,2026-07-20 00:58:18,2026-07-13,수정일,세라젬까사,브랜드마케팅팀 - 디지털 마케팅 채용 공고 (3년 이상),"VMD, ,, 공간디자인, ,, 실내디자인, ,, 인테리어, ,, 건설관리, 외",경기 과천시,경력3년↑,대졸↑,정규직,~08/10(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54145893
54216084,마케팅,2026-07-20 00:58:18,2026-07-08,수정일,펑타이그레이터차이나(유),[PTKOREA] 퍼포먼스 마케터,"퍼포먼스마케팅, ,, 광고대행사",서울 송파구,경력 3~11년,대졸↑,정규직,~07/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54216084
54345640,마케팅,2026-07-20 00:58:18,2026-07-02,수정일,(주)쥬비스다이어트,마케터 경력직(팀장급) 채용,"프로덕트마케팅, ,, 온라인마케팅, ,, 퍼포먼스마케팅, ,, 마케팅전략, ,, 마케팅, 외",서울 강남구,경력 7~10년,대졸↑,정규직,~07/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54345640
54360208,마케팅,2026-07-20 00:58:18,2026-07-03,등록일,(주)디엔컴퍼니,[DNC] 에스테틱사업부 마케팅 PM 채용,"마케팅기획, ,, 마케팅전략, ,, 마케팅, ,, 디지털마케팅, ,, 광고마케팅, 외",서울 성동구,경력 1~10년,대졸↑,정규직,~08/02(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54360208
54336496,마케팅,2026-07-20 00:58:18,2026-07-07,수정일,아레나코리아(주),브랜드 콘텐츠 마케터/크리에이터 모집,"마케팅, ,, 콘텐츠마케팅, ,, 콘텐츠기획, ,, 콘텐츠에디터, ,, SNS, 외",서울 송파구,경력 3~8년,초대졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54336496
54214431,마케팅,2026-07-20 00:58:18,2026-06-30,수정일,(주)에이원미디어그룹코리아,디지털 퍼포먼스 마케팅 경력 모집 [경력 3년 이상/보험업종],"퍼포먼스마케팅, ,, 디지털마케팅, ,, 미디어플래너, ,, 광고대행사",서울 강남구,경력3년↑,초대졸↑,정규직,~07/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54214431
54452320,마케팅,2026-07-20 00:58:18,2026-07-15,수정일,(주)데일리앤코,"[티타드,몽제] 컨텐츠팀 영상마케터 신입/경력 추가 채용","SNS마케팅, ,, 온라인마케팅, ,, 마케팅, ,, 콘텐츠마케팅, ,, 콘텐츠기획, 외",서울 송파구,경력무관,대졸↑,정규직,~07/27(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54452320
54215935,마케팅,2026-07-20 00:58:18,2026-07-08,수정일,펑타이그레이터차이나(유),[PTKOREA] 글로벌 퍼포먼스 마케터,"퍼포먼스마케팅, ,, 홍보대행사",서울 송파구,경력 3~7년,대졸↑,정규직,~07/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54215935
54428358,마케팅,2026-07-20 00:58:18,2026-07-10,등록일,원리테일익스페리언스코리아리미티드(유),[BX팀] 이벤트 프로모션 및 브랜드 마케팅 시니어 담당자 채용,"스포츠마케팅, ,, 브랜드마케팅, ,, BTL, ,, 이벤트프로모션, ,, 전시·공간디자인",서울 용산구,경력 5~7년,대졸↑,계약직,~08/09(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54428358
54150424,마케팅,2026-07-20 00:58:18,2026-07-02,수정일,(주)더파운더즈,[ANUA 아누아] 북미 영상 콘텐츠 마케팅 채용전환형 인턴,"온라인마케팅, ,, 마케팅전략, ,, 마케팅, ,, 글로벌마케팅, ,, 디지털마케팅, 외",서울 강남구,경력무관,학력무관,계약직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54150424
54419803,마케팅,2026-07-20 00:58:18,2026-07-09,수정일,(주)아이아이컴바인드,[GENTLE MONSTER] 디지털 마케팅 담당자,"영업, ,, 영업관리, ,, 영업기획, ,, 영업전략, ,, 잡화",서울 성동구,경력 4~10년,학력무관,정규직,~08/08(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54419803
54485187,마케팅,2026-07-20 00:58:18,2026-07-17,수정일,(주)앱솔브랩,[셀리맥스] 글로벌 인플루언서 마케팅 인턴 채용,"SNS마케팅, ,, 온라인마케팅, ,, 오프라인마케팅, ,, 인플루언서마케팅, ,, 브랜드확장, 외",서울 강남구,경력무관,학력무관,인턴직,~07/30(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54485187
54427705,마케팅,2026-07-20 00:58:18,2026-07-10,수정일,(주)헤럴드,코리아헤럴드 디지털콘텐츠 마케터 모집(계약직),"SNS마케팅, ,, 온라인마케팅, ,, 마케팅전략, ,, 마케팅, ,, 디지털마케팅, 외",서울 용산구,경력2년↑,대졸↑,계약직,~07/26(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54427705
